solver_id,solver_label,map,scen,agents,seed,timeout,status,wallclock_s,solver_time_s,soc,makespan,sum_of_loss,soc_lb,makespan_lb,soc_ratio,exit_code,error,run_dir,first_soc,first_time_s,solver_stats
lg_lacam_fork:tl,"LaCAM + traffic load (tie-break, per config)",room-32-32-4,room-32-32-4-random-2,150,1,30.0,solved,0.06114,0.024,7568,78,6437,3911,58,1.935055,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_tl/room-32-32-4/room-32-32-4-random-2_a150_s1_r0,7568,0.024,"{""agents"": ""150"", ""comp_time"": ""24"", ""makespan"": ""78"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""1"", ""soc"": ""7568"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6592"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:tl,"LaCAM + traffic load (tie-break, per config)",room-32-32-4,room-32-32-4-random-2,150,2,30.0,solved,0.086927,0.029,7387,75,6321,3911,58,1.888775,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_tl/room-32-32-4/room-32-32-4-random-2_a150_s2_r0,7387,0.029,"{""agents"": ""150"", ""comp_time"": ""29"", ""makespan"": ""75"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""2"", ""soc"": ""7387"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6480"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:tl_agent,"LaCAM + traffic load (tie-break, per agent)",room-32-32-4,room-32-32-4-random-2,150,0,30.0,solved,0.066669,0.035,7307,79,6241,3911,58,1.86832,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_tl_agent/room-32-32-4/room-32-32-4-random-2_a150_s0_r0,7307,0.035,"{""agents"": ""150"", ""comp_time"": ""35"", ""makespan"": ""79"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""7307"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6399"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:tl_agent,"LaCAM + traffic load (tie-break, per agent)",room-32-32-4,room-32-32-4-random-2,150,1,30.0,solved,0.113739,0.036,7482,80,6253,3911,58,1.913066,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_tl_agent/room-32-32-4/room-32-32-4-random-2_a150_s1_r0,7482,0.036,"{""agents"": ""150"", ""comp_time"": ""36"", ""makespan"": ""80"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""1"", ""soc"": ""7482"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6426"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:tl_static,LaCAM + traffic load (static map from starts),room-32-32-4,room-32-32-4-random-2,150,1,30.0,solved,0.110016,0.059,8732,109,7163,3911,58,2.232677,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_tl_static/room-32-32-4/room-32-32-4-random-2_a150_s1_r0,8732,0.059,"{""agents"": ""150"", ""comp_time"": ""59"", ""makespan"": ""109"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""1"", ""soc"": ""8732"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""7530"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:tl_agent,"LaCAM + traffic load (tie-break, per agent)",room-32-32-4,room-32-32-4-random-2,150,2,30.0,solved,0.116668,0.056,7311,78,6271,3911,58,1.869343,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_tl_agent/room-32-32-4/room-32-32-4-random-2_a150_s2_r0,7311,0.056,"{""agents"": ""150"", ""comp_time"": ""56"", ""makespan"": ""78"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""2"", ""soc"": ""7311"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6427"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:tl_static,LaCAM + traffic load (static map from starts),room-32-32-4,room-32-32-4-random-2,150,0,30.0,solved,0.220346,0.093,8146,96,6816,3911,58,2.082843,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_tl_static/room-32-32-4/room-32-32-4-random-2_a150_s0_r0,8146,0.093,"{""agents"": ""150"", ""comp_time"": ""93"", ""makespan"": ""96"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""8146"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""7071"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:tl_static,LaCAM + traffic load (static map from starts),room-32-32-4,room-32-32-4-random-2,150,2,30.0,solved,0.12054,0.034,7998,95,6787,3911,58,2.045001,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_tl_static/room-32-32-4/room-32-32-4-random-2_a150_s2_r0,7998,0.034,"{""agents"": ""150"", ""comp_time"": ""34"", ""makespan"": ""95"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""2"", ""soc"": ""7998"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""7051"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:suo,LaCAM3 = SUO (first solution),room-32-32-4,room-32-32-4-random-2,150,1,30.0,solved,0.188925,0.126,7546,81,6201,3911,58,1.92943,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_suo/room-32-32-4/room-32-32-4-random-2_a150_s1_r0,7546,0.126,"{""agents"": ""150"", ""comp_time"": ""126"", ""makespan"": ""81"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""1"", ""soc"": ""7546"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6381"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:suo,LaCAM3 = SUO (first solution),room-32-32-4,room-32-32-4-random-2,150,0,30.0,solved,0.197068,0.06,7299,75,6082,3911,58,1.866275,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_suo/room-32-32-4/room-32-32-4-random-2_a150_s0_r0,7299,0.06,"{""agents"": ""150"", ""comp_time"": ""60"", ""makespan"": ""75"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""7299"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6265"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:suo_tl,SUO + traffic load,room-32-32-4,room-32-32-4-random-2,150,0,30.0,solved,0.298234,0.224,6622,64,5671,3911,58,1.693173,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_suo_tl/room-32-32-4/room-32-32-4-random-2_a150_s0_r0,6622,0.224,"{""agents"": ""150"", ""comp_time"": ""224"", ""makespan"": ""64"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""6622"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""5821"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:suo,LaCAM3 = SUO (first solution),room-32-32-4,room-32-32-4-random-2,150,2,30.0,solved,0.286559,0.176,7226,70,6198,3911,58,1.847609,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_suo/room-32-32-4/room-32-32-4-random-2_a150_s2_r0,7226,0.176,"{""agents"": ""150"", ""comp_time"": ""176"", ""makespan"": ""70"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""2"", ""soc"": ""7226"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6368"", ""sum_of_loss_lb"": ""3911""}"
