solver_id,solver_label,map,scen,agents,seed,timeout,status,wallclock_s,solver_time_s,soc,makespan,sum_of_loss,soc_lb,makespan_lb,soc_ratio,exit_code,error,run_dir,first_soc,first_time_s,solver_stats
lg_lacam_fork:tl_agent,"LaCAM + traffic load (tie-break, per agent)",den312d,den312d-random-5,150,1,30.0,solved,0.356844,0.218,10200,116,8808,8171,116,1.248317,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_tl_agent/den312d/den312d-random-5_a150_s1_r0,10200,0.218,"{""agents"": ""150"", ""comp_time"": ""218"", ""makespan"": ""116"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""1"", ""soc"": ""10200"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8909"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:tl_agent,"LaCAM + traffic load (tie-break, per agent)",den312d,den312d-random-5,150,2,30.0,solved,0.175003,0.084,10254,118,8888,8171,116,1.254926,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_tl_agent/den312d/den312d-random-5_a150_s2_r0,10254,0.084,"{""agents"": ""150"", ""comp_time"": ""84"", ""makespan"": ""118"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""2"", ""soc"": ""10254"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8991"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:tl_static,LaCAM + traffic load (static map from starts),den312d,den312d-random-5,150,0,30.0,solved,0.143345,0.052,11433,130,9861,8171,116,1.399217,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_tl_static/den312d/den312d-random-5_a150_s0_r0,11433,0.052,"{""agents"": ""150"", ""comp_time"": ""52"", ""makespan"": ""130"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""0"", ""soc"": ""11433"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""10027"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:tl_static,LaCAM + traffic load (static map from starts),den312d,den312d-random-5,150,1,30.0,solved,0.121573,0.069,11311,132,9839,8171,116,1.384286,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_tl_static/den312d/den312d-random-5_a150_s1_r0,11311,0.069,"{""agents"": ""150"", ""comp_time"": ""69"", ""makespan"": ""132"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""1"", ""soc"": ""11311"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""9995"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:tl_static,LaCAM + traffic load (static map from starts),den312d,den312d-random-5,150,2,30.0,solved,0.242734,0.11,11309,132,9851,8171,116,1.384041,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_tl_static/den312d/den312d-random-5_a150_s2_r0,11309,0.11,"{""agents"": ""150"", ""comp_time"": ""110"", ""makespan"": ""132"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""2"", ""soc"": ""11309"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""10003"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:suo,LaCAM3 = SUO (first solution),den312d,den312d-random-5,150,0,30.0,solved,0.148809,0.078,8908,121,8743,8171,116,1.090197,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_suo/den312d/den312d-random-5_a150_s0_r0,8908,0.078,"{""agents"": ""150"", ""comp_time"": ""78"", ""makespan"": ""121"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""0"", ""soc"": ""8908"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8756"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:suo,LaCAM3 = SUO (first solution),den312d,den312d-random-5,150,1,30.0,solved,0.143031,0.065,9600,121,9112,8171,116,1.174887,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_suo/den312d/den312d-random-5_a150_s1_r0,9600,0.065,"{""agents"": ""150"", ""comp_time"": ""65"", ""makespan"": ""121"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""1"", ""soc"": ""9600"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""9135"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:suo,LaCAM3 = SUO (first solution),den312d,den312d-random-5,150,2,30.0,solved,0.123886,0.063,9095,121,8842,8171,116,1.113083,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_suo/den312d/den312d-random-5_a150_s2_r0,9095,0.063,"{""agents"": ""150"", ""comp_time"": ""63"", ""makespan"": ""121"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""2"", ""soc"": ""9095"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8853"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:suo_tl,SUO + traffic load,den312d,den312d-random-5,150,0,30.0,solved,0.145989,0.068,8808,120,8646,8171,116,1.077959,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_suo_tl/den312d/den312d-random-5_a150_s0_r0,8808,0.068,"{""agents"": ""150"", ""comp_time"": ""68"", ""makespan"": ""120"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""0"", ""soc"": ""8808"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8654"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:suo_tl,SUO + traffic load,den312d,den312d-random-5,150,2,30.0,solved,0.184104,0.099,8965,121,8766,8171,116,1.097173,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_suo_tl/den312d/den312d-random-5_a150_s2_r0,8965,0.099,"{""agents"": ""150"", ""comp_time"": ""99"", ""makespan"": ""121"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""2"", ""soc"": ""8965"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8783"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:suo_tl,SUO + traffic load,den312d,den312d-random-5,150,1,30.0,solved,0.326599,0.2,9160,121,8850,8171,116,1.121038,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_suo_tl/den312d/den312d-random-5_a150_s1_r0,9160,0.2,"{""agents"": ""150"", ""comp_time"": ""200"", ""makespan"": ""121"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""1"", ""soc"": ""9160"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8861"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:lg,"LG-LaCAM (window 20, first solution)",den312d,den312d-random-5,150,0,30.0,solved,0.517332,0.43,8500,120,8448,8171,116,1.040264,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_lg/den312d/den312d-random-5_a150_s0_r0,8500,0.43,"{""agents"": ""150"", ""comp_time"": ""430"", ""makespan"": ""120"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""0"", ""soc"": ""8500"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8454"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:lg,"LG-LaCAM (window 20, first solution)",den312d,den312d-random-5,150,1,30.0,solved,0.330024,0.254,8678,123,8549,8171,116,1.062049,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_lg/den312d/den312d-random-5_a150_s1_r0,8678,0.254,"{""agents"": ""150"", ""comp_time"": ""254"", ""makespan"": ""123"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""1"", ""soc"": ""8678"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8559"", ""sum_of_loss_lb"": ""8171""}"
